congress,chamber,rollnumber,icpsr,cast_code,prob
117,House,76,20907,1,99.1
117,House,76,20909,6,99.6
117,House,76,20916,6,99.9
117,House,76,20920,1,100.0
117,House,76,20926,6,99.9
117,House,76,20927,1,99.7
117,House,76,20934,1,100.0
117,House,76,20944,1,96.8
117,House,76,20946,6,99.7
117,House,76,20952,1,99.7
117,House,76,20954,1,99.8
117,House,76,20955,1,100.0
117,House,76,20958,1,99.8
117,House,76,20959,1,100.0
117,House,76,21101,6,98.1
117,House,76,21102,1,99.9
117,House,76,21103,6,99.8
117,House,76,21105,6,99.8
117,House,76,21106,6,100.0
117,House,76,21108,6,99.9
117,House,76,21110,1,100.0
117,House,76,21116,6,99.9
117,House,76,21118,1,100.0
117,House,76,21123,6,100.0
117,House,76,21128,6,98.9
117,House,76,21132,6,99.9
117,House,76,21139,6,99.8
117,House,76,21140,1,99.8
117,House,76,21142,6,99.9
117,House,76,21148,6,100.0
117,House,76,21149,6,100.0
117,House,76,21150,6,100.0
117,House,76,21162,6,99.9
117,House,76,21163,6,99.3
117,House,76,21165,6,100.0
117,House,76,21167,6,99.9
117,House,76,21172,1,99.9
117,House,76,21174,6,99.9
117,House,76,21178,6,100.0
117,House,76,21179,6,99.9
117,House,76,21187,6,98.6
117,House,76,21188,6,99.0
117,House,76,21191,6,99.5
117,House,76,21193,6,99.7
117,House,76,21196,6,99.8
117,House,76,21198,1,99.9
117,House,76,21302,6,100.0
117,House,76,21303,1,100.0
117,House,76,21304,1,98.8
117,House,76,21306,1,99.9
117,House,76,21307,6,98.9
117,House,76,21308,1,99.6
117,House,76,21309,1,99.9
117,House,76,21311,1,98.9
117,House,76,21312,1,100.0
117,House,76,21313,1,100.0
117,House,76,21314,1,100.0
117,House,76,21315,1,96.8
117,House,76,21321,1,100.0
117,House,76,21326,1,96.8
117,House,76,21328,6,98.4
117,House,76,21329,1,98.8
117,House,76,21330,6,99.9
117,House,76,21333,6,100.0
117,House,76,21337,6,99.9
117,House,76,21339,1,99.9
117,House,76,21340,1,99.3
117,House,76,21342,1,99.9
117,House,76,21343,1,100.0
117,House,76,21344,1,98.8
117,House,76,21346,6,100.0
117,House,76,21351,6,100.0
117,House,76,21352,1,100.0
117,House,76,21353,6,98.6
117,House,76,21355,6,100.0
117,House,76,21356,6,99.8
117,House,76,21358,1,99.9
117,House,76,21359,6,99.8
117,House,76,21360,6,100.0
117,House,76,21362,1,100.0
117,House,76,21364,6,100.0
117,House,76,21365,1,100.0
117,House,76,21366,1,99.6
117,House,76,21367,6,100.0
117,House,76,21368,1,99.8
117,House,76,21370,1,100.0
117,House,76,21371,1,100.0
117,House,76,21372,1,100.0
117,House,76,21373,6,100.0
117,House,76,21375,1,100.0
117,House,76,21500,6,100.0
117,House,76,21502,1,100.0
117,House,76,21503,6,99.9
117,House,76,21504,1,100.0
117,House,76,21506,1,99.6
117,House,76,21507,1,99.9
117,House,76,21508,1,99.9
117,House,76,21510,6,99.7
117,House,76,21513,6,100.0
117,House,76,21514,6,99.9
117,House,76,21515,6,100.0
117,House,76,21516,6,100.0
117,House,76,21519,6,99.4
117,House,76,21523,6,99.8
117,House,76,21525,1,99.6
117,House,76,21526,6,99.9
117,House,76,21529,1,100.0
117,House,76,21530,1,100.0
117,House,76,21531,6,99.8
117,House,76,21536,1,100.0
117,House,76,21538,1,100.0
117,House,76,21539,6,99.3
117,House,76,21540,1,99.6
117,House,76,21541,6,94.6
117,House,76,21542,6,91.6
117,House,76,21544,6,100.0
117,House,76,21545,1,100.0
117,House,76,21548,1,100.0
117,House,76,21551,6,100.0
117,House,76,21554,1,100.0
117,House,76,21556,6,99.6
117,House,76,21557,6,99.8
117,House,76,21559,6,99.8
117,House,76,21561,6,100.0
117,House,76,21562,6,99.9
117,House,76,21563,6,100.0
117,House,76,21564,6,99.8
117,House,76,21565,6,100.0
117,House,76,21566,1,100.0
117,House,76,21700,6,100.0
117,House,76,21701,6,99.3
117,House,76,21702,6,100.0
117,House,76,21703,1,100.0
117,House,76,21704,6,99.8
117,House,76,21705,6,99.6
117,House,76,21706,1,99.9
117,House,76,21707,1,99.9
117,House,76,21708,6,99.9
117,House,76,21709,1,99.7
117,House,76,21710,6,100.0
117,House,76,21711,1,99.4
117,House,76,21712,1,98.4
117,House,76,21713,1,99.9
117,House,76,21714,6,100.0
117,House,76,21715,1,100.0
117,House,76,21717,6,100.0
117,House,76,21718,1,17.2
117,House,76,21719,6,99.4
117,House,76,21720,6,99.7
117,House,76,21722,1,99.9
117,House,76,21723,1,91.9
117,House,76,21724,6,99.9
117,House,76,21725,6,99.2
117,House,76,21726,1,100.0
117,House,76,21727,6,99.9
117,House,76,21728,1,100.0
117,House,76,21730,1,99.8
117,House,76,21731,6,100.0
117,House,76,21732,1,99.2
117,House,76,21735,6,99.1
117,House,76,21736,1,99.9
117,House,76,21738,1,94.6
117,House,76,21739,1,96.7
117,House,76,21740,1,99.7
117,House,76,21741,1,100.0
117,House,76,21744,6,99.8
117,House,76,21745,6,99.9
117,House,76,21746,1,99.9
117,House,76,21747,1,98.0
117,House,76,21749,6,99.5
117,House,76,21750,6,100.0
117,House,76,21753,6,99.9
117,House,76,21754,1,100.0
117,House,76,21755,6,99.9
117,House,76,21756,1,89.3
117,House,76,21757,6,100.0
117,House,76,21758,6,99.9
117,House,76,21759,9,100.0
117,House,76,21760,6,100.0
117,House,76,21761,1,99.8
117,House,76,21762,1,100.0
117,House,76,21763,1,99.8
117,House,76,21900,1,100.0
117,House,76,21901,6,99.9
117,House,76,21902,1,97.5
117,House,76,21903,6,100.0
117,House,76,21905,6,99.9
117,House,76,21906,1,100.0
117,House,76,21908,6,99.9
117,House,76,21910,1,99.2
117,House,76,21911,6,99.9
117,House,76,21912,1,99.1
117,House,76,21914,1,98.9
117,House,76,21915,1,100.0
117,House,76,21916,1,98.0
117,House,76,21917,1,100.0
117,House,76,21919,1,99.9
117,House,76,21920,6,100.0
117,House,76,21921,1,99.9
117,House,76,21922,1,100.0
117,House,76,21923,6,16.6
117,House,76,21924,6,99.0
117,House,76,21925,6,100.0
117,House,76,21926,6,100.0
117,House,76,21927,6,100.0
117,House,76,21928,1,99.8
117,House,76,21929,6,100.0
117,House,76,21930,1,99.8
117,House,76,21931,1,99.9
117,House,76,21934,1,99.4
117,House,76,21935,6,99.9
117,House,76,21936,6,100.0
117,House,76,21937,1,99.1
117,House,76,21938,1,99.6
117,House,76,21939,1,99.9
117,House,76,21940,1,100.0
117,House,76,21941,1,94.8
117,House,76,21942,1,99.2
117,House,76,21944,1,98.7
117,House,76,21945,6,100.0
117,House,76,21946,6,100.0
117,House,76,21948,1,100.0
117,House,76,21949,1,98.1
117,House,76,21950,1,99.0
117,House,76,21951,1,99.6
117,House,76,21952,6,100.0
117,House,76,21953,1,98.8
117,House,76,21954,1,96.7
117,House,76,21955,1,99.2
117,House,76,21956,6,99.8
117,House,76,21959,6,100.0
117,House,76,21961,6,99.5
117,House,76,21962,1,99.8
117,House,76,21964,1,96.1
117,House,76,21965,1,98.8
117,House,76,21966,1,92.9
117,House,76,21968,1,99.8
117,House,76,21969,6,98.6
117,House,76,21970,6,99.6
117,House,76,21971,6,99.8
117,House,76,21972,1,99.8
117,House,76,21973,6,99.9
117,House,76,21974,6,100.0
117,House,76,21975,1,98.7
117,House,76,21977,1,100.0
117,House,76,21978,1,99.4
117,House,76,21979,1,100.0
117,House,76,21981,6,99.5
117,House,76,21983,1,99.9
117,House,76,21985,6,99.9
117,House,76,21986,6,100.0
117,House,76,21987,6,99.9
117,House,76,21988,6,99.8
117,House,76,21989,6,99.9
117,House,76,21990,6,99.1
117,House,76,22100,1,99.6
117,House,76,22101,6,100.0
117,House,76,22102,6,100.0
117,House,76,22103,6,99.8
117,House,76,22104,1,99.1
117,House,76,22105,1,99.8
117,House,76,22106,1,99.8
117,House,76,22107,6,99.9
117,House,76,22108,6,100.0
117,House,76,22109,6,100.0
117,House,76,22110,6,99.9
117,House,76,22111,6,100.0
117,House,76,22112,6,100.0
117,House,76,22113,6,99.9
117,House,76,22114,6,100.0
117,House,76,22115,6,100.0
117,House,76,22116,6,100.0
117,House,76,22117,6,97.1
117,House,76,22118,6,97.6
117,House,76,22119,6,99.7
117,House,76,22120,6,99.6
117,House,76,22121,6,99.5
117,House,76,22122,6,99.9
117,House,76,22123,6,100.0
117,House,76,22124,6,99.8
117,House,76,22125,6,100.0
117,House,76,22126,1,100.0
117,House,76,22127,1,100.0
117,House,76,22128,1,100.0
117,House,76,22129,6,99.5
117,House,76,22130,6,100.0
117,House,76,22131,1,100.0
117,House,76,22132,6,99.3
117,House,76,22133,6,98.0
117,House,76,22134,6,100.0
117,House,76,22135,1,99.7
117,House,76,22136,6,100.0
117,House,76,22137,6,98.5
117,House,76,22138,6,99.9
117,House,76,22139,6,99.5
117,House,76,22140,6,100.0
117,House,76,22141,6,99.8
117,House,76,22142,1,99.7
117,House,76,22143,6,100.0
117,House,76,22144,1,100.0
117,House,76,22145,6,99.9
117,House,76,22146,6,100.0
117,House,76,22147,6,100.0
117,House,76,22148,6,99.8
117,House,76,22149,1,99.7
117,House,76,22150,6,96.5
117,House,76,22151,6,99.9
117,House,76,22152,6,100.0
117,House,76,22153,1,99.6
117,House,76,22154,1,100.0
117,House,76,22155,6,100.0
117,House,76,22156,1,100.0
117,House,76,29106,1,100.0
117,House,76,29109,1,100.0
117,House,76,29312,1,99.9
117,House,76,29317,1,100.0
117,House,76,29323,6,99.7
117,House,76,29337,1,100.0
117,House,76,29339,1,99.2
117,House,76,29346,1,100.0
117,House,76,29368,1,100.0
117,House,76,29377,1,100.0
117,House,76,29378,1,100.0
117,House,76,29379,1,99.9
117,House,76,29393,6,99.9
117,House,76,29504,1,99.9
117,House,76,29550,6,99.9
117,House,76,29561,1,99.8
117,House,76,29571,1,100.0
117,House,76,29573,1,100.0
117,House,76,29588,1,99.9
117,House,76,29701,6,99.9
117,House,76,29707,1,99.9
117,House,76,29710,1,100.0
117,House,76,29717,1,100.0
117,House,76,29729,1,100.0
117,House,76,29741,1,99.9
117,House,76,29759,6,100.0
117,House,76,29760,6,100.0
117,House,76,29762,6,99.9
117,House,76,29768,1,99.6
117,House,76,29769,6,0.7
117,House,76,29776,1,100.0
117,House,76,29778,1,100.0
117,House,76,29901,1,100.0
117,House,76,29903,1,100.0
117,House,76,29908,1,100.0
117,House,76,29910,6,99.3
117,House,76,29911,1,100.0
117,House,76,31101,1,99.6
117,House,76,31102,6,99.0
117,House,76,31103,1,100.0
117,House,76,39301,1,100.0
117,House,76,39305,1,100.0
117,House,76,39307,1,100.0
117,House,76,91980,6,87.4
117,House,77,14066,9,100.0
117,House,77,14854,6,100.0
117,House,77,14863,6,97.0
117,House,77,14873,1,100.0
117,House,77,15019,1,99.3
117,House,77,15029,1,100.0
117,House,77,15410,1,100.0
117,House,77,15433,1,100.0
117,House,77,15438,1,100.0
117,House,77,15446,6,100.0
117,House,77,15454,1,100.0
117,House,77,15616,1,100.0
117,House,77,20104,1,100.0
117,House,77,20107,6,100.0
117,House,77,20119,1,100.0
117,House,77,20122,1,100.0
117,House,77,20124,9,100.0
117,House,77,20136,1,100.0
117,House,77,20138,9,100.0
117,House,77,20145,1,100.0
117,House,77,20301,6,100.0
117,House,77,20305,1,100.0
117,House,77,20307,6,100.0
117,House,77,20310,1,100.0
117,House,77,20316,6,99.9
117,House,77,20321,1,100.0
117,House,77,20322,1,99.8
117,House,77,20329,1,100.0
117,House,77,20340,1,100.0
117,House,77,20342,6,99.9
117,House,77,20343,1,100.0
117,House,77,20344,6,100.0
117,House,77,20355,6,100.0
117,House,77,20356,6,100.0
117,House,77,20501,1,99.8
117,House,77,20504,1,100.0
117,House,77,20517,1,100.0
117,House,77,20518,6,100.0
117,House,77,20519,1,100.0
117,House,77,20521,6,100.0
117,House,77,20522,6,100.0
117,House,77,20527,6,100.0
117,House,77,20529,1,100.0
117,House,77,20530,6,100.0
117,House,77,20533,1,99.9
117,House,77,20535,6,100.0
117,House,77,20537,1,100.0
117,House,77,20538,1,100.0
117,House,77,20542,1,100.0
117,House,77,20702,1,100.0
117,House,77,20703,6,100.0
117,House,77,20704,9,100.0
117,House,77,20705,1,100.0
117,House,77,20706,1,100.0
117,House,77,20708,1,100.0
117,House,77,20709,6,100.0
117,House,77,20712,1,100.0
117,House,77,20723,1,100.0
117,House,77,20724,1,100.0
117,House,77,20725,6,100.0
117,House,77,20729,6,100.0
117,House,77,20733,1,100.0
117,House,77,20738,6,100.0
117,House,77,20748,1,100.0
117,House,77,20749,1,99.9
117,House,77,20750,1,100.0
117,House,77,20755,6,100.0
117,House,77,20756,6,100.0
117,House,77,20757,1,100.0
117,House,77,20758,6,100.0
117,House,77,20759,6,100.0
117,House,77,20762,9,100.0
117,House,77,20902,1,99.3
117,House,77,20903,6,100.0
117,House,77,20907,1,100.0
117,House,77,20909,6,100.0
117,House,77,20916,6,100.0
117,House,77,20920,1,100.0
117,House,77,20926,6,100.0
117,House,77,20927,1,100.0
117,House,77,20934,1,100.0
117,House,77,20944,1,99.7
117,House,77,20946,6,100.0
117,House,77,20952,1,100.0
117,House,77,20954,1,100.0
117,House,77,20955,1,100.0
117,House,77,20958,1,100.0
117,House,77,20959,1,100.0
117,House,77,21101,6,99.9
117,House,77,21102,1,100.0
117,House,77,21103,6,100.0
117,House,77,21105,6,100.0
117,House,77,21106,6,100.0
117,House,77,21108,6,100.0
117,House,77,21110,1,100.0
117,House,77,21116,6,100.0
117,House,77,21118,1,100.0
117,House,77,21123,6,100.0
117,House,77,21128,6,99.9
117,House,77,21132,6,100.0
117,House,77,21139,6,100.0
117,House,77,21140,1,100.0
117,House,77,21142,6,100.0
117,House,77,21148,6,100.0
117,House,77,21149,6,100.0
117,House,77,21150,6,100.0
117,House,77,21162,6,100.0
117,House,77,21163,6,100.0
117,House,77,21165,6,100.0
117,House,77,21167,6,100.0
117,House,77,21172,1,100.0
117,House,77,21174,6,100.0
117,House,77,21178,6,100.0
117,House,77,21179,6,100.0
117,House,77,21187,6,100.0
117,House,77,21188,6,100.0
117,House,77,21191,6,100.0
117,House,77,21193,6,100.0
117,House,77,21196,6,100.0
117,House,77,21198,1,100.0
117,House,77,21302,6,100.0
117,House,77,21303,1,100.0
117,House,77,21304,1,99.9
117,House,77,21306,1,100.0
117,House,77,21307,6,99.7
117,House,77,21308,1,100.0
117,House,77,21309,1,100.0
117,House,77,21311,1,100.0
117,House,77,21312,1,100.0
117,House,77,21313,1,100.0
117,House,77,21314,1,100.0
117,House,77,21315,1,99.6
117,House,77,21321,1,100.0
117,House,77,21326,1,99.4
117,House,77,21328,9,99.9
117,House,77,21329,1,100.0
117,House,77,21330,6,100.0
117,House,77,21333,6,100.0
117,House,77,21337,6,100.0
117,House,77,21339,1,100.0
117,House,77,21340,1,100.0
117,House,77,21342,1,100.0
117,House,77,21343,1,100.0
117,House,77,21344,1,100.0
117,House,77,21346,6,100.0
117,House,77,21351,6,100.0
117,House,77,21352,1,100.0
117,House,77,21353,6,99.8
117,House,77,21355,6,100.0
117,House,77,21356,6,100.0
117,House,77,21358,1,100.0
117,House,77,21359,6,100.0
117,House,77,21360,6,100.0
117,House,77,21362,1,100.0
117,House,77,21364,6,100.0
117,House,77,21365,1,100.0
117,House,77,21366,9,100.0
117,House,77,21367,6,100.0
117,House,77,21368,1,100.0
117,House,77,21370,1,100.0
117,House,77,21371,1,100.0
117,House,77,21372,1,100.0
117,House,77,21373,6,100.0
117,House,77,21375,1,100.0
117,House,77,21500,6,100.0
117,House,77,21502,1,100.0
117,House,77,21503,6,100.0
117,House,77,21504,1,100.0
117,House,77,21506,1,100.0
117,House,77,21507,1,100.0
117,House,77,21508,1,100.0
117,House,77,21510,6,100.0
117,House,77,21513,6,100.0
117,House,77,21514,6,100.0
117,House,77,21515,6,100.0
117,House,77,21516,6,100.0
117,House,77,21519,6,99.8
117,House,77,21523,6,100.0
117,House,77,21525,1,100.0
117,House,77,21526,6,100.0
117,House,77,21529,1,100.0
117,House,77,21530,1,100.0
117,House,77,21531,6,100.0
117,House,77,21536,1,100.0
117,House,77,21538,1,100.0
117,House,77,21539,6,100.0
117,House,77,21540,1,100.0
117,House,77,21541,6,99.6
117,House,77,21542,6,98.9
117,House,77,21544,6,100.0
117,House,77,21545,1,100.0
117,House,77,21548,1,100.0
117,House,77,21551,6,100.0
117,House,77,21554,1,100.0
117,House,77,21556,6,100.0
117,House,77,21557,6,100.0
117,House,77,21559,6,100.0
117,House,77,21561,6,100.0
117,House,77,21562,6,100.0
117,House,77,21563,6,100.0
117,House,77,21564,6,100.0
117,House,77,21565,6,100.0
117,House,77,21566,1,100.0
117,House,77,21700,6,100.0
117,House,77,21701,6,100.0
117,House,77,21702,6,100.0
117,House,77,21703,1,100.0
117,House,77,21704,6,100.0
117,House,77,21705,6,100.0
117,House,77,21706,1,100.0
117,House,77,21707,9,100.0
117,House,77,21708,6,100.0
117,House,77,21709,1,100.0
117,House,77,21710,6,100.0
117,House,77,21711,1,100.0
117,House,77,21712,1,99.9
117,House,77,21713,1,100.0
117,House,77,21714,6,100.0
117,House,77,21715,1,100.0
117,House,77,21717,6,100.0
117,House,77,21718,6,97.4
117,House,77,21719,9,100.0
117,House,77,21720,6,100.0
117,House,77,21722,1,100.0
117,House,77,21723,1,98.8
117,House,77,21724,6,100.0
117,House,77,21725,6,100.0
117,House,77,21726,1,100.0
117,House,77,21727,6,100.0
117,House,77,21728,1,100.0
117,House,77,21730,1,100.0
117,House,77,21731,6,100.0
117,House,77,21732,1,100.0
117,House,77,21735,6,100.0
117,House,77,21736,1,100.0
117,House,77,21738,9,99.2
117,House,77,21739,1,99.7
117,House,77,21740,1,100.0
117,House,77,21741,1,100.0
117,House,77,21744,6,100.0
117,House,77,21745,6,100.0
117,House,77,21746,1,100.0
117,House,77,21747,1,99.9
117,House,77,21749,6,99.9
117,House,77,21750,6,100.0
117,House,77,21753,6,100.0
117,House,77,21754,1,100.0
117,House,77,21755,6,100.0
117,House,77,21756,1,97.7
117,House,77,21757,6,100.0
117,House,77,21758,6,100.0
117,House,77,21759,9,100.0
117,House,77,21760,6,100.0
117,House,77,21761,1,100.0
117,House,77,21762,1,100.0
117,House,77,21763,1,100.0
117,House,77,21900,1,100.0
117,House,77,21901,9,100.0
117,House,77,21902,1,100.0
117,House,77,21903,6,100.0
117,House,77,21905,6,100.0
117,House,77,21906,1,100.0
117,House,77,21908,6,100.0
117,House,77,21910,1,100.0
117,House,77,21911,6,100.0
117,House,77,21912,1,100.0
117,House,77,21914,1,100.0
117,House,77,21915,1,100.0
117,House,77,21916,1,99.9
117,House,77,21917,1,100.0
117,House,77,21919,1,100.0
117,House,77,21920,6,100.0
117,House,77,21921,1,100.0
117,House,77,21922,1,100.0
117,House,77,21923,9,96.0
117,House,77,21924,6,99.9
117,House,77,21925,6,100.0
117,House,77,21926,6,100.0
117,House,77,21927,6,100.0
117,House,77,21929,6,100.0
117,House,77,21930,1,100.0
117,House,77,21931,1,100.0
117,House,77,21934,1,100.0
117,House,77,21935,6,100.0
117,House,77,21936,6,100.0
117,House,77,21937,1,100.0
117,House,77,21938,1,100.0
117,House,77,21939,1,100.0
117,House,77,21940,1,100.0
117,House,77,21941,1,99.7
117,House,77,21942,1,100.0
117,House,77,21944,1,100.0
117,House,77,21945,6,100.0
117,House,77,21946,6,100.0
117,House,77,21948,1,100.0
117,House,77,21949,1,99.5
117,House,77,21950,1,99.9
117,House,77,21951,1,100.0
117,House,77,21952,6,100.0
117,House,77,21953,1,100.0
117,House,77,21954,1,99.6
117,House,77,21955,1,99.9
117,House,77,21956,6,100.0
117,House,77,21959,6,100.0
117,House,77,21961,6,100.0
117,House,77,21962,1,100.0
117,House,77,21964,1,99.7
117,House,77,21965,1,100.0
117,House,77,21966,1,99.5
117,House,77,21968,1,100.0
117,House,77,21969,6,100.0
117,House,77,21970,6,100.0
117,House,77,21971,6,100.0
117,House,77,21972,1,100.0
117,House,77,21973,6,100.0
117,House,77,21974,6,100.0
117,House,77,21975,1,99.8
117,House,77,21977,1,100.0
117,House,77,21978,1,100.0
117,House,77,21979,1,100.0
117,House,77,21981,9,100.0
117,House,77,21983,1,100.0
117,House,77,21985,6,100.0
117,House,77,21986,6,100.0
117,House,77,21987,6,100.0
117,House,77,21988,6,100.0
117,House,77,21989,6,100.0
117,House,77,21990,6,100.0
117,House,77,22100,1,100.0
117,House,77,22101,6,100.0
117,House,77,22102,6,100.0
117,House,77,22103,6,100.0
117,House,77,22104,1,100.0
117,House,77,22105,1,100.0
117,House,77,22106,1,100.0
117,House,77,22107,6,100.0
117,House,77,22108,6,100.0
117,House,77,22109,6,100.0
117,House,77,22110,6,100.0
117,House,77,22111,6,100.0
117,House,77,22112,6,100.0
117,House,77,22113,6,100.0
117,House,77,22114,6,100.0
117,House,77,22115,6,100.0
117,House,77,22116,6,100.0
117,House,77,22117,6,100.0
117,House,77,22118,6,100.0
117,House,77,22119,6,100.0
117,House,77,22120,6,100.0
117,House,77,22121,6,100.0
117,House,77,22122,6,100.0
117,House,77,22123,6,100.0
117,House,77,22124,6,100.0
117,House,77,22125,6,100.0
117,House,77,22126,1,100.0
117,House,77,22127,1,100.0
117,House,77,22128,1,100.0
117,House,77,22129,6,100.0
117,House,77,22130,6,100.0
117,House,77,22131,1,100.0
117,House,77,22132,6,100.0
117,House,77,22133,6,100.0
117,House,77,22134,6,100.0
117,House,77,22135,1,100.0
117,House,77,22136,6,100.0
117,House,77,22137,6,99.5
117,House,77,22138,6,100.0
117,House,77,22139,6,99.9
117,House,77,22140,6,100.0
117,House,77,22141,6,100.0
117,House,77,22142,1,100.0
117,House,77,22143,6,100.0
117,House,77,22144,1,100.0
117,House,77,22145,6,100.0
117,House,77,22146,6,100.0
117,House,77,22147,6,100.0
117,House,77,22148,6,100.0
117,House,77,22149,1,100.0
117,House,77,22150,6,99.9
117,House,77,22151,6,100.0
117,House,77,22152,6,100.0
117,House,77,22153,1,100.0
117,House,77,22154,1,100.0
117,House,77,22155,6,100.0
117,House,77,22156,1,100.0
117,House,77,29106,1,100.0
117,House,77,29109,1,100.0
117,House,77,29312,1,100.0
117,House,77,29317,1,100.0
117,House,77,29323,6,100.0
117,House,77,29337,1,100.0
117,House,77,29339,1,100.0
117,House,77,29346,1,100.0
117,House,77,29368,1,100.0
117,House,77,29377,1,100.0
117,House,77,29378,1,100.0
117,House,77,29379,1,100.0
117,House,77,29393,6,100.0
117,House,77,29504,1,100.0
117,House,77,29550,6,100.0
117,House,77,29561,1,100.0
117,House,77,29571,1,100.0
117,House,77,29573,1,100.0
117,House,77,29588,1,100.0
117,House,77,29701,6,100.0
117,House,77,29707,1,100.0
117,House,77,29710,1,100.0
117,House,77,29717,1,100.0
117,House,77,29729,1,100.0
117,House,77,29741,1,100.0
117,House,77,29759,6,100.0
117,House,77,29760,9,100.0
117,House,77,29762,6,100.0
117,House,77,29768,1,100.0
117,House,77,29769,1,100.0
117,House,77,29776,1,100.0
117,House,77,29778,9,100.0
117,House,77,29901,1,100.0
117,House,77,29903,1,100.0
117,House,77,29908,1,100.0
117,House,77,29910,9,100.0
117,House,77,29911,1,100.0
117,House,77,31101,1,100.0
117,House,77,31102,6,100.0
117,House,77,31103,1,100.0
117,House,77,39301,1,100.0
117,House,77,39305,1,100.0
117,House,77,39307,1,100.0
117,House,77,91980,6,99.0
117,House,78,14066,9,100.0
117,House,78,14854,6,100.0
117,House,78,14863,6,98.3
117,House,78,14873,1,100.0
117,House,78,15019,1,97.1
117,House,78,15029,1,100.0
117,House,78,15410,1,100.0
117,House,78,15433,1,100.0
117,House,78,15438,1,100.0
117,House,78,15446,6,100.0
117,House,78,15454,1,100.0
117,House,78,15616,1,100.0
117,House,78,20104,1,100.0
117,House,78,20107,6,100.0
117,House,78,20119,1,100.0
117,House,78,20122,1,100.0
117,House,78,20124,6,100.0
117,House,78,20136,1,100.0
117,House,78,20138,9,100.0
117,House,78,20145,1,100.0
117,House,78,20301,6,100.0
117,House,78,20305,1,100.0
117,House,78,20307,6,100.0
117,House,78,20310,1,100.0
117,House,78,20316,6,100.0
117,House,78,20321,1,100.0
117,House,78,20322,1,99.2
117,House,78,20329,1,100.0
117,House,78,20340,1,100.0
117,House,78,20342,6,100.0
117,House,78,20343,1,100.0
117,House,78,20344,6,100.0
117,House,78,20355,6,100.0
117,House,78,20356,6,100.0
117,House,78,20501,1,95.9
117,House,78,20504,1,100.0
117,House,78,20517,1,100.0
117,House,78,20518,6,100.0
117,House,78,20519,1,100.0
117,House,78,20521,6,100.0
117,House,78,20522,6,100.0
117,House,78,20527,6,100.0
117,House,78,20529,1,100.0
117,House,78,20530,6,100.0
117,House,78,20533,1,97.6
117,House,78,20535,6,100.0
117,House,78,20537,1,100.0
117,House,78,20538,1,100.0
117,House,78,20542,1,100.0
117,House,78,20702,1,99.9
117,House,78,20703,6,100.0
117,House,78,20704,6,100.0
117,House,78,20705,1,99.9
117,House,78,20706,1,100.0
117,House,78,20708,1,100.0
117,House,78,20709,6,100.0
117,House,78,20712,1,100.0
117,House,78,20723,1,100.0
117,House,78,20724,1,100.0
117,House,78,20725,6,100.0
117,House,78,20729,6,100.0
117,House,78,20733,1,100.0
117,House,78,20738,6,100.0
117,House,78,20748,1,100.0
117,House,78,20749,1,99.8
117,House,78,20750,1,100.0
117,House,78,20755,6,100.0
117,House,78,20756,6,100.0
117,House,78,20757,1,100.0
117,House,78,20758,6,100.0
117,House,78,20759,6,100.0
117,House,78,20762,1,100.0
117,House,78,20902,1,97.1
117,House,78,20903,6,100.0
117,House,78,20907,1,99.9
117,House,78,20909,6,100.0
117,House,78,20916,6,100.0
117,House,78,20920,1,100.0
117,House,78,20926,6,100.0
117,House,78,20927,1,100.0
117,House,78,20934,1,100.0
117,House,78,20944,1,98.3
117,House,78,20946,6,100.0
117,House,78,20952,1,100.0
117,House,78,20954,1,100.0
117,House,78,20955,1,100.0
117,House,78,20958,1,100.0
117,House,78,20959,1,100.0
117,House,78,21101,6,100.0
117,House,78,21102,1,100.0
117,House,78,21103,6,100.0
117,House,78,21105,6,100.0
117,House,78,21106,6,100.0
117,House,78,21108,6,100.0
117,House,78,21110,1,100.0
117,House,78,21116,6,100.0
117,House,78,21118,1,100.0
117,House,78,21123,6,100.0
117,House,78,21128,6,100.0
117,House,78,21132,6,100.0
117,House,78,21139,6,100.0
117,House,78,21140,1,100.0
117,House,78,21142,6,100.0
117,House,78,21148,6,100.0
117,House,78,21149,6,100.0
117,House,78,21150,6,100.0
117,House,78,21162,6,100.0
117,House,78,21163,6,100.0
117,House,78,21165,6,100.0
117,House,78,21167,6,100.0
117,House,78,21172,1,100.0
117,House,78,21174,6,100.0
117,House,78,21178,6,100.0
117,House,78,21179,6,100.0
117,House,78,21187,6,100.0
117,House,78,21188,6,100.0
117,House,78,21191,6,100.0
117,House,78,21193,6,100.0
117,House,78,21196,6,100.0
117,House,78,21198,1,100.0
117,House,78,21302,6,100.0
117,House,78,21303,1,100.0
117,House,78,21304,1,99.7
117,House,78,21306,1,100.0
117,House,78,21307,6,100.0
117,House,78,21308,1,100.0
117,House,78,21309,1,100.0
117,House,78,21311,1,99.7
117,House,78,21312,1,100.0
117,House,78,21313,1,100.0
117,House,78,21314,1,100.0
117,House,78,21315,1,98.3
117,House,78,21321,1,100.0
117,House,78,21326,1,98.5
117,House,78,21328,6,100.0
117,House,78,21329,1,99.7
117,House,78,21330,6,100.0
117,House,78,21333,6,100.0
117,House,78,21337,6,100.0
117,House,78,21339,1,100.0
117,House,78,21340,1,99.9
117,House,78,21342,1,100.0
117,House,78,21343,1,100.0
117,House,78,21344,1,99.6
117,House,78,21346,6,100.0
117,House,78,21351,6,100.0
